tag,name,rank,thLevel,warID,order_,attackerTag,defenderTag,stars,new_stars,destructionPercentage,war_player.defenderTag,defenderName,defenderRank,defenderTH,attacker_is_home_clan,home_clan_tag,home_clan_name,home_clan_level,enemy_clan_tag,enemy_clan_name,enemy_clan_level,war_start_time,war_size,type
#PQ28UVJ2J,dls♦️F1,13,18,15954367,56,#PQ28UVJ2J,#Y09LJR8G8,3,3,100,#Y09LJR8G8,João Anaya,26,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#2JGCYVY8J,GOLDEN ELITE CR,10,2026-05-19 01:04:40,35,normal
#PQ28UVJ2J,dls♦️F1,13,18,15954367,57,#PQ28UVJ2J,#QVJ9228P8,3,3,100,#QVJ9228P8,Luis Mena,27,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#2JGCYVY8J,GOLDEN ELITE CR,10,2026-05-19 01:04:40,35,normal
#QVJ9228P8,Luis Mena,27,18,15954367,58,#QVJ9228P8,#LLJLCR2U9,2,2,78,#LLJLCR2U9,RODRIGUES,27,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2JGCYVY8J,GOLDEN ELITE CR,10,2026-05-19 01:04:40,35,normal
#Y209U8J2P,Mena 2,7,18,15954367,59,#Y209U8J2P,#VJU2GQGJ,2,2,95,#VJU2GQGJ,IFALLAS06,18,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2JGCYVY8J,GOLDEN ELITE CR,10,2026-05-19 01:04:40,35,normal
#8RLU28RV,Ronson,9,18,15954367,60,#8RLU28RV,#29Q2UGYJU,2,2,61,#29Q2UGYJU,reyes,19,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2JGCYVY8J,GOLDEN ELITE CR,10,2026-05-19 01:04:40,35,normal
#8GRGU08JU,Monspiet,8,18,15954367,61,#8GRGU08JU,#PQ28UVJ2J,3,1,100,#PQ28UVJ2J,dls♦️F1,13,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2JGCYVY8J,GOLDEN ELITE CR,10,2026-05-19 01:04:40,35,normal
#8GRGU08JU,Monspiet,8,18,15954367,62,#8GRGU08JU,#LVQPYP0YU,2,2,95,#LVQPYP0YU,TW l Severiche,21,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2JGCYVY8J,GOLDEN ELITE CR,10,2026-05-19 01:04:40,35,normal
#8PQVUYL8P,Vanny,35,18,15954367,63,#8PQVUYL8P,#2V0JCJQRJ,3,3,100,#2V0JCJQRJ,Konoha,32,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#2JGCYVY8J,GOLDEN ELITE CR,10,2026-05-19 01:04:40,35,normal
#LPLQC28RC,Rogério ™,12,18,15954367,64,#LPLQC28RC,#22GG929RV,3,3,100,#22GG929RV,ALRO EL DRAKO,20,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2JGCYVY8J,GOLDEN ELITE CR,10,2026-05-19 01:04:40,35,normal
#QCQLUQYU,Sammy Martins,28,18,15954367,65,#QCQLUQYU,#8RRYC89G,3,3,100,#8RRYC89G,Emagic,22,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2JGCYVY8J,GOLDEN ELITE CR,10,2026-05-19 01:04:40,35,normal
#LPLQC28RC,Rogério ™,12,18,15954367,66,#LPLQC28RC,#90QCRRRC,3,3,100,#90QCRRRC,CACOO,28,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2JGCYVY8J,GOLDEN ELITE CR,10,2026-05-19 01:04:40,35,normal
#8PQVUYL8P,Vanny,35,18,15954367,67,#8PQVUYL8P,#CQVGL9YC,3,3,100,#CQVGL9YC,Yokai,31,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#2JGCYVY8J,GOLDEN ELITE CR,10,2026-05-19 01:04:40,35,normal
#PQVRVGV89,Guilherme,10,18,15954367,68,#PQVRVGV89,#LJQGJUCC,3,3,100,#LJQGJUCC,Topo 0.5,29,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2JGCYVY8J,GOLDEN ELITE CR,10,2026-05-19 01:04:40,35,normal
#QCQLUQYU,Sammy Martins,28,18,15954367,69,#QCQLUQYU,#8220UPCQY,2,2,80,#8220UPCQY,HC!/RICHIZN TW,23,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2JGCYVY8J,GOLDEN ELITE CR,10,2026-05-19 01:04:40,35,normal
#29RY8VC0R,Felipe Ksnone,6,18,15954367,70,#29RY8VC0R,#VJU2GQGJ,1,0,89,#VJU2GQGJ,IFALLAS06,18,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2JGCYVY8J,GOLDEN ELITE CR,10,2026-05-19 01:04:40,35,normal
#PQVRVGV89,Guilherme,10,18,15954367,71,#PQVRVGV89,#2QCU2QLU8,3,3,100,#2QCU2QLU8,[ND&F]☆Pollo☆,32,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2JGCYVY8J,GOLDEN ELITE CR,10,2026-05-19 01:04:40,35,normal
#989C2V28,Pablo Rdz,24,18,15954367,72,#989C2V28,#9JGG08QYC,2,2,89,#9JGG08QYC,Thurte,29,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#2JGCYVY8J,GOLDEN ELITE CR,10,2026-05-19 01:04:40,35,normal
#2CCJG0C88,CARAZO,33,18,15954367,73,#2CCJG0C88,#P9PU808LR,2,2,76,#P9PU808LR,* BAN DU LA *,30,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#2JGCYVY8J,GOLDEN ELITE CR,10,2026-05-19 01:04:40,35,normal
#P9PU808LR,* BAN DU LA *,30,18,15954367,74,#P9PU808LR,#VYVGLP28,3,3,100,#VYVGLP28,T.N.T PRO.l.,34,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2JGCYVY8J,GOLDEN ELITE CR,10,2026-05-19 01:04:40,35,normal
#CQVGL9YC,Yokai,31,18,15954367,75,#CQVGL9YC,#8JGC8GJ0G,3,3,100,#8JGC8GJ0G,Esteban,31,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2JGCYVY8J,GOLDEN ELITE CR,10,2026-05-19 01:04:40,35,normal
#29RY8VC0R,Felipe Ksnone,6,18,15954367,76,#29RY8VC0R,#29Q2UGYJU,3,1,100,#29Q2UGYJU,reyes,19,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2JGCYVY8J,GOLDEN ELITE CR,10,2026-05-19 01:04:40,35,normal
#CQVGL9YC,Yokai,31,18,15954367,77,#CQVGL9YC,#8QC9V9YCL,3,3,100,#8QC9V9YCL,Andres.V,30,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2JGCYVY8J,GOLDEN ELITE CR,10,2026-05-19 01:04:40,35,normal
#P9PU808LR,* BAN DU LA *,30,18,15954367,78,#P9PU808LR,#8PQVUYL8P,2,2,87,#8PQVUYL8P,Vanny,35,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2JGCYVY8J,GOLDEN ELITE CR,10,2026-05-19 01:04:40,35,normal
#QCQPJV2,Cesar Goulart,5,18,15954367,79,#QCQPJV2,#LJG8VPPC,2,0,62,#LJG8VPPC,Marmoso,12,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2JGCYVY8J,GOLDEN ELITE CR,10,2026-05-19 01:04:40,35,normal
#9LYR8GRG,CMN,2,18,15954367,80,#9LYR8GRG,#LJG8VPPC,2,0,85,#LJG8VPPC,Marmoso,12,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2JGCYVY8J,GOLDEN ELITE CR,10,2026-05-19 01:04:40,35,normal
#2CCJG0C88,CARAZO,33,18,15954367,81,#2CCJG0C88,#9JGG08QYC,1,0,68,#9JGG08QYC,Thurte,29,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#2JGCYVY8J,GOLDEN ELITE CR,10,2026-05-19 01:04:40,35,normal
#QCQPJV2,Cesar Goulart,5,18,15954367,82,#QCQPJV2,#989C2V28,3,1,100,#989C2V28,Pablo Rdz,24,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2JGCYVY8J,GOLDEN ELITE CR,10,2026-05-19 01:04:40,35,normal
#9LYR8GRG,CMN,2,18,15954367,83,#9LYR8GRG,#2Q2L0QLGQ,3,1,100,#2Q2L0QLGQ,Adrián Blanco,25,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2JGCYVY8J,GOLDEN ELITE CR,10,2026-05-19 01:04:40,35,normal
#8JGC8GJ0G,Esteban,31,18,15954367,84,#8JGC8GJ0G,#9JGG08QYC,1,0,73,#9JGG08QYC,Thurte,29,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#2JGCYVY8J,GOLDEN ELITE CR,10,2026-05-19 01:04:40,35,normal
#9VRRRCCJR,Pequena_Nubinha,24,18,15954367,85,#9VRRRCCJR,#VJU2GQGJ,2,0,88,#VJU2GQGJ,IFALLAS06,18,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2JGCYVY8J,GOLDEN ELITE CR,10,2026-05-19 01:04:40,35,normal
#8JGC8GJ0G,Esteban,31,18,15954367,86,#8JGC8GJ0G,#P9PU808LR,2,0,74,#P9PU808LR,* BAN DU LA *,30,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#2JGCYVY8J,GOLDEN ELITE CR,10,2026-05-19 01:04:40,35,normal
#29U29PQGL,Edgardo,15,18,15954367,87,#29U29PQGL,#9JGG08QYC,3,1,100,#9JGG08QYC,Thurte,29,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#2JGCYVY8J,GOLDEN ELITE CR,10,2026-05-19 01:04:40,35,normal
#29U29PQGL,Edgardo,15,18,15954367,88,#29U29PQGL,#P9PU808LR,3,1,100,#P9PU808LR,* BAN DU LA *,30,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#2JGCYVY8J,GOLDEN ELITE CR,10,2026-05-19 01:04:40,35,normal
#R8VUCJL8,MarceloG,15,18,15954367,89,#R8VUCJL8,#LJG8VPPC,3,1,100,#LJG8VPPC,Marmoso,12,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2JGCYVY8J,GOLDEN ELITE CR,10,2026-05-19 01:04:40,35,normal
#R8VUCJL8,MarceloG,15,18,15954367,90,#R8VUCJL8,#VJU2GQGJ,3,1,100,#VJU2GQGJ,IFALLAS06,18,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2JGCYVY8J,GOLDEN ELITE CR,10,2026-05-19 01:04:40,35,normal
#G9LPQQJG2,scoqui,19,18,15954367,91,#G9LPQQJG2,#8PQVUYL8P,3,1,100,#8PQVUYL8P,Vanny,35,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2JGCYVY8J,GOLDEN ELITE CR,10,2026-05-19 01:04:40,35,normal
#9L9CCLYJ,⚡⚡RICI⚡⚡,21,18,15954367,92,#9L9CCLYJ,#2CCJG0C88,3,1,100,#2CCJG0C88,CARAZO,33,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2JGCYVY8J,GOLDEN ELITE CR,10,2026-05-19 01:04:40,35,normal
#9L9CCLYJ,⚡⚡RICI⚡⚡,21,18,15954367,93,#9L9CCLYJ,#LLJLCR2U9,2,0,97,#LLJLCR2U9,RODRIGUES,27,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2JGCYVY8J,GOLDEN ELITE CR,10,2026-05-19 01:04:40,35,normal
#Y209U8J2P,Mena 2,7,18,15954367,94,#Y209U8J2P,#LVQPYP0YU,3,1,100,#LVQPYP0YU,TW l Severiche,21,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2JGCYVY8J,GOLDEN ELITE CR,10,2026-05-19 01:04:40,35,normal
#QVJ9228P8,Luis Mena,27,18,15954367,95,#QVJ9228P8,#8220UPCQY,3,1,100,#8220UPCQY,HC!/RICHIZN TW,23,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2JGCYVY8J,GOLDEN ELITE CR,10,2026-05-19 01:04:40,35,normal
#2URLU9QG,JoGurdia,10,18,15954367,96,#2URLU9QG,#9YQGQGRVR,2,0,53,#9YQGQGRVR,Thuthu,1,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#2JGCYVY8J,GOLDEN ELITE CR,10,2026-05-19 01:04:40,35,normal
#2URLU9QG,JoGurdia,10,18,15954367,97,#2URLU9QG,#9LYR8GRG,1,0,26,#9LYR8GRG,CMN,2,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#2JGCYVY8J,GOLDEN ELITE CR,10,2026-05-19 01:04:40,35,normal
#8JLLL8GQC,santiago,13,18,15954367,98,#8JLLL8GQC,#80U2020CG,2,0,79,#80U2020CG,yesner,26,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2JGCYVY8J,GOLDEN ELITE CR,10,2026-05-19 01:04:40,35,normal
#8JLLL8GQC,santiago,13,18,15954367,99,#8JLLL8GQC,#LLJLCR2U9,3,1,100,#LLJLCR2U9,RODRIGUES,27,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2JGCYVY8J,GOLDEN ELITE CR,10,2026-05-19 01:04:40,35,normal
#2V0JCJQRJ,Konoha,32,18,15954367,100,#2V0JCJQRJ,#80U2020CG,2,0,90,#80U2020CG,yesner,26,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2JGCYVY8J,GOLDEN ELITE CR,10,2026-05-19 01:04:40,35,normal
#2V0JCJQRJ,Konoha,32,18,15954367,101,#2V0JCJQRJ,#Y2U2V2988,2,0,75,#Y2U2V2988,superdimi67,1,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2JGCYVY8J,GOLDEN ELITE CR,10,2026-05-19 01:04:40,35,normal
#989C2V28,Pablo Rdz,24,18,15954367,102,#989C2V28,#9YQGQGRVR,2,0,76,#9YQGQGRVR,Thuthu,1,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#2JGCYVY8J,GOLDEN ELITE CR,10,2026-05-19 01:04:40,35,normal
#8RLU28RV,Ronson,9,18,15954367,103,#8RLU28RV,#80U2020CG,3,1,100,#80U2020CG,yesner,26,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2JGCYVY8J,GOLDEN ELITE CR,10,2026-05-19 01:04:40,35,normal
#9GPRPC02R,BRUTHUTHUSII's,23,18,15954367,104,#9GPRPC02R,#Y2U2V2988,1,0,50,#Y2U2V2988,superdimi67,1,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2JGCYVY8J,GOLDEN ELITE CR,10,2026-05-19 01:04:40,35,normal
#9GPRPC02R,BRUTHUTHUSII's,23,18,15954367,105,#9GPRPC02R,#UQPP8P2J,2,0,53,#UQPP8P2J,El shaarawy,2,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2JGCYVY8J,GOLDEN ELITE CR,10,2026-05-19 01:04:40,35,normal
#LJQGJUCC,Topo 0.5,29,18,15954367,106,#LJQGJUCC,#9YQGQGRVR,2,0,66,#9YQGQGRVR,Thuthu,1,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#2JGCYVY8J,GOLDEN ELITE CR,10,2026-05-19 01:04:40,35,normal
#PQR2J0Q,Topo,8,18,15954367,107,#PQR2J0Q,#9YQGQGRVR,2,0,69,#9YQGQGRVR,Thuthu,1,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#2JGCYVY8J,GOLDEN ELITE CR,10,2026-05-19 01:04:40,35,normal
#PQR2J0Q,Topo,8,18,15954367,108,#PQR2J0Q,#9LYR8GRG,2,0,73,#9LYR8GRG,CMN,2,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#2JGCYVY8J,GOLDEN ELITE CR,10,2026-05-19 01:04:40,35,normal
#GVR0Q08Q,Vinesk,25,18,15954367,109,#GVR0Q08Q,#Y2U2V2988,3,0,100,#Y2U2V2988,superdimi67,1,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2JGCYVY8J,GOLDEN ELITE CR,10,2026-05-19 01:04:40,35,normal
#G9LPQQJG2,scoqui,19,18,15954367,110,#G9LPQQJG2,#UQPP8P2J,1,0,16,#UQPP8P2J,El shaarawy,2,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2JGCYVY8J,GOLDEN ELITE CR,10,2026-05-19 01:04:40,35,normal
#GVR0Q08Q,Vinesk,25,18,15954367,111,#GVR0Q08Q,#UQPP8P2J,2,0,86,#UQPP8P2J,El shaarawy,2,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2JGCYVY8J,GOLDEN ELITE CR,10,2026-05-19 01:04:40,35,normal
#CLY8JUY,Luiz Valverde,16,18,15954367,112,#CLY8JUY,#9YQGQGRVR,3,0,100,#9YQGQGRVR,Thuthu,1,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#2JGCYVY8J,GOLDEN ELITE CR,10,2026-05-19 01:04:40,35,normal
#PCU8RGJ09,FERT,20,18,15954367,113,#PCU8RGJ09,#UQPP8P2J,1,0,23,#UQPP8P2J,El shaarawy,2,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2JGCYVY8J,GOLDEN ELITE CR,10,2026-05-19 01:04:40,35,normal
#PCU8RGJ09,FERT,20,18,15954367,114,#PCU8RGJ09,#UU00YPLG,1,0,15,#UU00YPLG,Jcésar,14,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#2JGCYVY8J,GOLDEN ELITE CR,10,2026-05-19 01:04:40,35,normal
#9YQGQGRVR,Thuthu,1,18,15951544,1,#9YQGQGRVR,#2JQQ90P8J,3,3,100,#2JQQ90P8J,ketul,1,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#8VJU02QGJ,Thuria,4,18,15951544,2,#8VJU02QGJ,#2JG98Q2UP,3,3,100,#2JG98Q2UP,DeathblowDragon,2,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#2P0P9VLQ,♥TUSTINHA♥,15,18,15951544,3,#2P0P9VLQ,#YLVV0L2CP,2,2,70,#YLVV0L2CP,CoCo,15,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#8RLU28RV,Ronson,9,18,15951544,4,#8RLU28RV,#2U9YRYQGV,3,3,100,#2U9YRYQGV,SEL MAUNG MAUNG,3,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#9YQGQGRVR,Thuthu,1,18,15951544,5,#9YQGQGRVR,#99R9JJQVV,3,3,100,#99R9JJQVV,Hsai Nam Pan FC,4,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#8VJU02QGJ,Thuria,4,18,15951544,6,#8VJU02QGJ,#QLR9UULPQ,3,3,100,#QLR9UULPQ,star luficer,6,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#GVR0Q08Q,Vinesk,22,18,15951544,7,#GVR0Q08Q,#22RRUUYYQ,3,3,100,#22RRUUYYQ,Thiha betal,17,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#GVR0Q08Q,Vinesk,22,18,15951544,8,#GVR0Q08Q,#YLVV0L2CP,2,0,99,#YLVV0L2CP,CoCo,15,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#QCJYP29C2,Kingslayer,12,18,15951544,9,#QCJYP29C2,#2JULJ9QCG,3,3,100,#2JULJ9QCG,Z.BOX,8,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#8GRGU08JU,Monspiet,8,18,15951544,10,#8GRGU08JU,#YJJ8GP9PG,3,3,100,#YJJ8GP9PG,Royal⚜️Spirit,5,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#9JGG08QYC,Thurte,26,18,15951544,11,#9JGG08QYC,#2QLLY8JR9,3,3,100,#2QLLY8JR9,к_к,7,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#8GRGU08JU,Monspiet,8,18,15951544,12,#8GRGU08JU,#8G88QQYGU,3,3,100,#8G88QQYGU,Soe Yan Naing,10,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#22L9CVGQG,BrazilianHeIIz,3,18,15951544,13,#22L9CVGQG,#UP9JVQY8,3,3,100,#UP9JVQY8,KTH,12,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#9GPRPC02R,BRUTHUTHUSII's,20,18,15951544,14,#9GPRPC02R,#88C9900C9,3,3,100,#88C9900C9,Great⚜️General,14,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#22L9CVGQG,BrazilianHeIIz,3,18,15951544,15,#22L9CVGQG,#YLVV0L2CP,3,1,100,#YLVV0L2CP,CoCo,15,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#9JGG08QYC,Thurte,26,18,15951544,16,#9JGG08QYC,#QJQG8YUQ0,3,3,100,#QJQG8YUQ0,Zenaku®️,9,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#QCJYP29C2,Kingslayer,12,18,15951544,17,#QCJYP29C2,#QQYGLVGGP,2,2,91,#QQYGLVGGP,Ko Ko Naing,11,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#9GPRPC02R,BRUTHUTHUSII's,20,18,15951544,18,#9GPRPC02R,#2GQR2QQ2Y,3,3,100,#2GQR2QQ2Y,Thea Ra,16,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#R8VUCJL8,MarceloG,13,18,15951544,19,#R8VUCJL8,#8VYP9PJP9,3,3,100,#8VYP9PJP9,Valiant⚜️Prince,13,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#2QLLY8JR9,к_к,7,18,15951544,20,#2QLLY8JR9,#9YQGQGRVR,3,3,100,#9YQGQGRVR,Thuthu,1,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#9VRRRCCJR,Pequena_Nubinha,21,18,15951544,21,#9VRRRCCJR,#28QP2G9VC,3,3,100,#28QP2G9VC,ANDROMEDA,23,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#2QLLY8JR9,к_к,7,18,15951544,22,#2QLLY8JR9,#9LYR8GRG,3,3,100,#9LYR8GRG,CMN,2,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#2JQQ90P8J,ketul,1,18,15951544,23,#2JQQ90P8J,#22L9CVGQG,3,3,100,#22L9CVGQG,BrazilianHeIIz,3,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#2JQQ90P8J,ketul,1,18,15951544,24,#2JQQ90P8J,#8VJU02QGJ,3,3,100,#8VJU02QGJ,Thuria,4,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#22RRUUYYQ,Thiha betal,17,18,15951544,25,#22RRUUYYQ,#QCQPJV2,3,3,100,#QCQPJV2,Cesar Goulart,5,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#22RRUUYYQ,Thiha betal,17,18,15951544,26,#22RRUUYYQ,#29RY8VC0R,3,3,100,#29RY8VC0R,Felipe Ksnone,6,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#28QP2G9VC,ANDROMEDA,23,18,15951544,27,#28QP2G9VC,#9GPRPC02R,3,3,100,#9GPRPC02R,BRUTHUTHUSII's,20,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#2JUUP2C92,Moe.Lay,21,18,15951544,28,#2JUUP2C92,#QCQLUQYU,3,3,100,#QCQLUQYU,Sammy Martins,24,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#28QP2G9VC,ANDROMEDA,23,18,15951544,29,#28QP2G9VC,#R8VUCJL8,3,3,100,#R8VUCJL8,MarceloG,13,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#2JUUP2C92,Moe.Lay,21,18,15951544,30,#2JUUP2C92,#CQVGL9YC,1,1,70,#CQVGL9YC,Yokai,27,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#2U9YRYQGV,SEL MAUNG MAUNG,3,18,15951544,31,#2U9YRYQGV,#Y209U8J2P,3,3,100,#Y209U8J2P,Mena 2,7,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#2U9YRYQGV,SEL MAUNG MAUNG,3,18,15951544,32,#2U9YRYQGV,#8GRGU08JU,3,3,100,#8GRGU08JU,Monspiet,8,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#QQCYGRPUJ,mn,18,18,15951544,33,#QQCYGRPUJ,#8RLU28RV,3,3,100,#8RLU28RV,Ronson,9,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#2JULJ9QCG,Z.BOX,8,18,15951544,34,#2JULJ9QCG,#PQVRVGV89,1,1,79,#PQVRVGV89,Guilherme,10,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#8QCCUGPR,BROKA_FUMEGANTE,16,18,15951544,35,#8QCCUGPR,#QQYGLVGGP,2,0,93,#QQYGLVGGP,Ko Ko Naing,11,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#2JULJ9QCG,Z.BOX,8,18,15951544,36,#2JULJ9QCG,#CQVGL9YC,3,2,100,#CQVGL9YC,Yokai,27,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
